autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
216314,predacious,Pachygrapsus transversus,species,Scartella cristata,species,Brasil (SP),walking,swimming
216328,herbivorous,Microphrys bicornutus,species,Caulerpa racemosa,species,Brasil (SP),walking,sessile
216329,herbivorous,Fissurella clenchi,species,Caulerpa racemosa,species,Brasil (SP),walking,sessile
216330,herbivorous,Pachygrapsus transversus,species,Caulerpa racemosa,species,Brasil (SP),walking,sessile
216332,herbivorous,Scartella cristata,species,Caulerpa racemosa,species,Brasil (SP),swimming,sessile
216333,herbivorous,Microphrys bicornutus,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
216334,herbivorous,Fissurella clenchi,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
216335,herbivorous,Pachygrapsus transversus,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
216337,herbivorous,Scartella cristata,species,Sargassum cymosum,species,Brasil (SP),swimming,sessile
216338,herbivorous,Microphrys bicornutus,species,Asteronema breviarticulatum,species,Brasil (SP),walking,sessile
216339,herbivorous,Fissurella clenchi,species,Asteronema breviarticulatum,species,Brasil (SP),walking,sessile
216340,herbivorous,Pachygrapsus transversus,species,Asteronema breviarticulatum,species,Brasil (SP),walking,sessile
216342,herbivorous,Scartella cristata,species,Asteronema breviarticulatum,species,Brasil (SP),swimming,sessile
216348,herbivorous,Microphrys bicornutus,species,Colpomenia peregrina,species,Brasil (SP),walking,sessile
216349,herbivorous,Fissurella clenchi,species,Colpomenia peregrina,species,Brasil (SP),walking,sessile
216350,herbivorous,Pachygrapsus transversus,species,Colpomenia peregrina,species,Brasil (SP),walking,sessile
216352,herbivorous,Scartella cristata,species,Colpomenia peregrina,species,Brasil (SP),swimming,sessile
216353,predacious,Pachygrapsus transversus,species,Pachygrapsus transversus,species,Brasil (SP),walking,walking
216355,predacious,Stramonita haemastoma,species,Mytilaster solisianus,species,Brasil (SP),walking,sessile
216365,predacious,Pachygrapsus transversus,species,Pachygrapsus transversus,species,Brasil (SP),walking,walking
216366,predacious,Pachygrapsus transversus,species,Scartella cristata,species,Brasil (SP),walking,swimming
216377,herbivorous,Fissurella clenchi,species,Ulva lactuca,species,Brasil (SP),walking,sessile
216378,herbivorous,Pachygrapsus transversus,species,Ulva lactuca,species,Brasil (SP),walking,sessile
216379,herbivorous,Scartella cristata,species,Ulva lactuca,species,Brasil (SP),swimming,sessile
216383,herbivorous,Eriphia gonagra,species,Ulva lactuca,species,Brasil (SP),walking,sessile
216384,herbivorous,Fissurella clenchi,species,Chaetomorpha gracilis,species,Brasil (SP),walking,other
216385,herbivorous,Pachygrapsus transversus,species,Chaetomorpha gracilis,species,Brasil (SP),walking,other
216386,herbivorous,Scartella cristata,species,Chaetomorpha gracilis,species,Brasil (SP),swimming,other
216390,herbivorous,Eriphia gonagra,species,Chaetomorpha gracilis,species,Brasil (SP),walking,other
216391,herbivorous,Fissurella clenchi,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
216392,herbivorous,Pachygrapsus transversus,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
216393,herbivorous,Scartella cristata,species,Sargassum cymosum,species,Brasil (SP),swimming,sessile
216397,herbivorous,Eriphia gonagra,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
216398,predacious,Eriphia gonagra,species,Fissurella clenchi,species,Brasil (SP),walking,walking
216399,herbivorous,Fissurella clenchi,species,Colpomenia peregrina,species,Brasil (SP),walking,sessile
216400,herbivorous,Pachygrapsus transversus,species,Colpomenia peregrina,species,Brasil (SP),walking,sessile
216401,herbivorous,Scartella cristata,species,Colpomenia peregrina,species,Brasil (SP),swimming,sessile
216405,herbivorous,Eriphia gonagra,species,Colpomenia peregrina,species,Brasil (SP),walking,sessile
216407,herbivorous,Fissurella clenchi,species,Hypnea musciformis,species,Brasil (SP),walking,sessile
216408,herbivorous,Pachygrapsus transversus,species,Hypnea musciformis,species,Brasil (SP),walking,sessile
216409,herbivorous,Scartella cristata,species,Hypnea musciformis,species,Brasil (SP),swimming,sessile
216413,herbivorous,Eriphia gonagra,species,Hypnea musciformis,species,Brasil (SP),walking,sessile
216421,predacious,Eriphia gonagra,species,Stramonita haemastoma,species,Brasil (SP),walking,walking
216442,herbivorous,Lottia subrugosa,species,Ulva lactuca,species,Brasil (SP),walking,sessile
216443,herbivorous,Fissurella clenchi,species,Ulva lactuca,species,Brasil (SP),walking,sessile
216444,herbivorous,Microphrys bicornutus,species,Ulva lactuca,species,Brasil (SP),walking,sessile
216445,herbivorous,Pachygrapsus transversus,species,Ulva lactuca,species,Brasil (SP),walking,sessile
216446,herbivorous,Scartella cristata,species,Ulva lactuca,species,Brasil (SP),swimming,sessile
216451,predacious,Pachygrapsus transversus,species,Pachygrapsus transversus,species,Brasil (SP),walking,walking
216452,herbivorous,Lottia subrugosa,species,Asteronema breviarticulatum,species,Brasil (SP),walking,sessile
216453,herbivorous,Fissurella clenchi,species,Asteronema breviarticulatum,species,Brasil (SP),walking,sessile
216454,herbivorous,Microphrys bicornutus,species,Asteronema breviarticulatum,species,Brasil (SP),walking,sessile
216455,herbivorous,Pachygrapsus transversus,species,Asteronema breviarticulatum,species,Brasil (SP),walking,sessile
216456,herbivorous,Scartella cristata,species,Asteronema breviarticulatum,species,Brasil (SP),swimming,sessile
216468,herbivorous,Lottia subrugosa,species,Hypnea musciformis,species,Brasil (SP),walking,sessile
216469,herbivorous,Fissurella clenchi,species,Hypnea musciformis,species,Brasil (SP),walking,sessile
216470,herbivorous,Microphrys bicornutus,species,Hypnea musciformis,species,Brasil (SP),walking,sessile
