autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
945,predacious,Hercostomus Assimilis,species,Chrysotus Cilipes,species,"Switzerland, Lake Neuchatel",flying,flying
947,predacious,Hercostomus Assimilis,species,Teuchophorus Calcaratus,species,"Switzerland, Lake Neuchatel",flying,flying
953,predacious,Paederus Riparius,species,Lepthyphantes Tenuis,species,"Switzerland, Lake Neuchatel",walking,walking
955,predacious,Neoscona Adianta,species,Dolichopus Nubilius,species,"Switzerland, Lake Neuchatel",walking,flying
965,predacious,Gongylidiellum Murcidum,species,Edaphus Blÿhweissi,species,"Switzerland, Lake Neuchatel",walking,walking
972,predacious,Pisaura Mirabilis,species,Ilione Albiseta,species,"Switzerland, Lake Neuchatel",walking,flying
973,predacious,Neoscona Adianta,species,Chartoscirta Cincta,species,"Switzerland, Lake Neuchatel",walking,walking
974,predacious,Coenagrion Pulchellum,species,Trypoxylon Attenuatum,species,"Switzerland, Lake Neuchatel",flying,flying
979,predacious,Tibellus Maritimus,species,Trypoxylon Attenuatum,species,"Switzerland, Lake Neuchatel",walking,flying
987,predacious,Paederus Riparius,species,Platystethus Nodifrons,species,"Switzerland, Lake Neuchatel",walking,walking
989,predacious,Neoscona Adianta,species,Limnia Paludicola,species,"Switzerland, Lake Neuchatel",walking,flying
999,predacious,Neoscona Adianta,species,Pachybrachius Sp,species,"Switzerland, Lake Neuchatel",walking,walking
1013,predacious,Lesteva Sicula,species,Stilicus Rufipes,species,"Switzerland, Lake Neuchatel",walking,walking
1014,predacious,Lesteva Sicula,species,Trogophloeus Corticinus,species,"Switzerland, Lake Neuchatel",walking,walking
1022,predacious,Pirata Latitans,species,Pelochares Versicolor,species,"Switzerland, Lake Neuchatel",walking,walking
1023,predacious,Pirata Tenuitarsis,species,Pelochares Versicolor,species,"Switzerland, Lake Neuchatel",walking,walking
