autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
189497,predacious,Caprella Fretensis,species,Fritillaria Borealis,species,Ireland/West Cork/Skibbereen,swimming,swimming
189498,predacious,Caprella Fretensis,species,Calanus Helgolandicus,species,Ireland/West Cork/Skibbereen,swimming,swimming
189499,predacious,Caprella Fretensis,species,Metridia Lucens,species,Ireland/West Cork/Skibbereen,swimming,swimming
189500,predacious,Caprella Fretensis,species,Pseudocalanus Elongatus,species,Ireland/West Cork/Skibbereen,swimming,swimming
189501,predacious,Caprella Fretensis,species,Microcalanus Pusillis,species,Ireland/West Cork/Skibbereen,swimming,swimming
189502,predacious,Caprella Fretensis,species,Paracalanus Parvus,species,Ireland/West Cork/Skibbereen,swimming,swimming
189503,predacious,Caprella Fretensis,species,Temora Longicornis,species,Ireland/West Cork/Skibbereen,swimming,swimming
189504,predacious,Caprella Fretensis,species,Eutemora Hirundoides,species,Ireland/West Cork/Skibbereen,swimming,swimming
189505,predacious,Caprella Fretensis,species,Acartia Clausi,species,Ireland/West Cork/Skibbereen,swimming,swimming
189506,predacious,Caprella Fretensis,species,Centropages Typicus,species,Ireland/West Cork/Skibbereen,swimming,swimming
189507,predacious,Caprella Fretensis,species,Calanus Elongatus,species,Ireland/West Cork/Skibbereen,swimming,swimming
189508,predacious,Caprella Linearis,species,Oikopleura Dioica,species,Ireland/West Cork/Skibbereen,swimming,swimming
189509,predacious,Caprella Linearis,species,Fritillaria Borealis,species,Ireland/West Cork/Skibbereen,swimming,swimming
189510,predacious,Caprella Linearis,species,Evadne Nordmanni,species,Ireland/West Cork/Skibbereen,swimming,swimming
189511,predacious,Caprella Linearis,species,Podon Intermedius,species,Ireland/West Cork/Skibbereen,swimming,swimming
189512,predacious,Caprella Linearis,species,Calanus Helgolandicus,species,Ireland/West Cork/Skibbereen,swimming,swimming
189513,predacious,Caprella Linearis,species,Metridia Lucens,species,Ireland/West Cork/Skibbereen,swimming,swimming
